Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,9,3,12,0.6638888888888889,52.711118326495146,agent.zip
30,6,3,9,0.5555555555555556,52.76925083890111,agent.zip
30,3,3,6,0.4027777777777778,52.90099218246206,agent.zip
30,6,2,6,0.40555555555555556,63.359539438918375,agent.zip
40,3,3,9,0.28055555555555556,61.0095808929226,agent.zip
30,9,2,6,0.5305555555555556,63.47444093431587,agent.zip
40,9,2,9,0.6361111111111111,59.13070015763841,agent.zip
40,6,3,9,0.4083333333333333,61.125218802576434,agent.zip
40,3,2,12,0.35,59.40137371555639,agent.zip
40,6,2,9,0.5027777777777778,59.2569333835587,agent.zip
