Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
40,9,2,6,0.7194444444444444,53.38769851558595,agent.zip
40,6,3,6,0.475,51.28285568578047,agent.zip
30,3,2,6,0.21388888888888888,62.04081586490967,agent.zip
30,6,3,9,0.48055555555555557,60.09850662458484,agent.zip
30,9,3,12,0.6194444444444445,60.166912080999005,agent.zip
30,3,2,12,0.21388888888888888,62.04081586490967,agent.zip
30,9,3,9,0.6194444444444445,60.166912080999005,agent.zip
30,6,2,6,0.325,62.13806172894323,agent.zip
30,6,2,9,0.325,62.13806172894323,agent.zip
40,9,3,12,0.6861111111111111,51.12204440314192,agent.zip
