Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,9,2,9,0.012,78.53419825919026,agent.zip
5,6,2,9,0.008533333333333334,78.54872614860776,agent.zip
5,9,3,9,0.046733333333333335,76.39059157425378,agent.zip
5,3,1,6,0.001,82.17739822485576,agent.zip
10,3,3,6,0.042666666666666665,78.52649034329058,agent.zip
10,6,1,9,0.0088,72.82207339387423,agent.zip
5,9,2,12,0.0472,67.68978707724263,agent.zip
10,6,1,12,0.032733333333333337,73.24314755066867,agent.zip
5,3,2,6,0.0028,79.83845064573008,agent.zip
5,3,3,6,0.0286,78.35595726960555,agent.zip
5,3,2,12,0.024333333333333332,67.705331772936,agent.zip
10,3,1,6,0.0044666666666666665,82.75521667204917,agent.zip
10,3,1,9,0.005933333333333333,72.84061533161164,agent.zip
10,9,1,12,0.04526666666666666,73.23452008040535,agent.zip
20,9,3,9,0.21426666666666666,71.43900098660433,agent.zip
20,3,2,9,0.055933333333333335,71.44013985881331,agent.zip
20,6,1,12,0.029866666666666666,82.18811866062438,agent.zip
20,9,1,6,0.021266666666666666,69.60271022933298,agent.zip
20,6,2,6,0.024866666666666665,79.17690545338648,agent.zip
20,3,3,6,0.05533333333333333,90.18183049708487,agent.zip
40,3,2,9,0.11433333333333333,80.75313076277708,agent.zip
40,6,2,9,0.1324,86.37807403742794,agent.zip
40,6,2,12,0.2006,62.3755229828766,agent.zip
40,6,1,6,0.056666666666666664,66.60233209147766,agent.zip
