Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,6,3,12,0.4583333333333333,63.630196042861606,agent.zip
40,6,3,6,0.4388888888888889,64.30906341531328,agent.zip
30,6,2,6,0.3472222222222222,62.116081402303024,agent.zip
40,3,3,6,0.30277777777777776,64.53753384518826,agent.zip
30,6,2,9,0.3472222222222222,62.116081402303024,agent.zip
30,3,2,12,0.2361111111111111,62.071396960753496,agent.zip
30,9,3,12,0.5722222222222222,63.841536072752426,agent.zip
30,9,2,12,0.4861111111111111,62.09221364266585,agent.zip
30,9,2,6,0.4861111111111111,62.09221364266585,agent.zip
40,3,2,6,0.30277777777777776,70.21535763068071,agent.zip
