Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,3,3,9,0.29444444444444445,61.38592343590793,agent.zip
40,6,3,12,0.5222222222222223,61.87923352260819,agent.zip
40,9,3,12,0.6861111111111111,61.537420697636094,agent.zip
30,6,2,12,0.38055555555555554,62.451533884437275,agent.zip
30,6,2,6,0.38055555555555554,62.451533884437275,agent.zip
30,3,3,12,0.29444444444444445,61.38592343590793,agent.zip
40,6,2,9,0.6333333333333333,61.09192161187196,agent.zip
40,3,3,12,0.3055555555555556,62.2763524813165,agent.zip
40,3,2,6,0.4638888888888889,61.50834156738207,agent.zip
40,9,2,12,0.7694444444444445,60.92798438152349,agent.zip
