Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,9,3,9,0.6138888888888889,56.66285015283497,agent.zip
30,3,2,9,0.37222222222222223,62.02012605449045,agent.zip
40,9,3,12,0.6361111111111111,54.504671906068154,agent.zip
30,3,3,9,0.3333333333333333,56.940905779764726,agent.zip
40,9,2,9,0.7083333333333334,58.57579710637259,agent.zip
30,6,2,6,0.5722222222222222,61.54686971314362,agent.zip
30,6,3,6,0.475,56.89577295988207,agent.zip
30,9,2,9,0.7055555555555556,61.276691192411846,agent.zip
40,3,2,12,0.5194444444444445,59.69212215298072,agent.zip
40,3,2,6,0.5194444444444445,59.69212215298072,agent.zip
