Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,9,2,9,0.5972222222222222,64.64984114908526,agent.zip
30,6,3,6,0.4888888888888889,63.96613772291176,agent.zip
30,6,2,9,0.4638888888888889,64.74852979721263,agent.zip
40,9,3,9,0.6666666666666666,58.31522103301237,agent.zip
30,3,2,9,0.3277777777777778,64.92441807197942,agent.zip
30,6,2,12,0.4638888888888889,64.74852979721263,agent.zip
40,3,2,12,0.37777777777777777,60.64923340643463,agent.zip
40,6,2,6,0.5111111111111111,60.33589644356827,agent.zip
40,6,3,12,0.525,58.142041875415366,agent.zip
40,6,3,9,0.525,58.142041875415366,agent.zip
