Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,3,1,12,0.0022,72.35170499031491,agent.zip
5,9,1,9,0.004266666666666667,88.07615013506692,agent.zip
10,6,2,9,0.057666666666666665,67.49647962438631,agent.zip
5,6,3,9,0.04086666666666667,85.94658232449433,agent.zip
10,3,1,6,0.005,65.53667963877402,agent.zip
5,3,3,6,0.014266666666666667,69.5700653476607,agent.zip
5,6,1,6,0.0018,88.72292006017597,agent.zip
5,3,2,12,0.0284,85.80689546370276,agent.zip
10,6,3,6,0.04533333333333334,77.23989118530268,agent.zip
10,9,3,9,0.08953333333333334,87.4774399834148,agent.zip
10,6,2,6,0.027133333333333332,71.0128154884443,agent.zip
10,9,3,12,0.13193333333333335,75.29393276007963,agent.zip
10,9,1,6,0.008666666666666666,65.53417557237661,agent.zip
20,9,3,6,0.1294,76.96280285729488,agent.zip
20,6,1,6,0.022333333333333334,74.90204301884735,agent.zip
20,6,2,9,0.07906666666666666,81.2761228697175,agent.zip
20,9,1,6,0.03213333333333333,74.90125805796548,agent.zip
20,6,3,12,0.18913333333333332,73.11731276181145,agent.zip
40,3,2,6,0.0398,68.57229974038425,agent.zip
40,6,3,9,0.31033333333333335,74.82272654570212,agent.zip
40,3,2,12,0.16046666666666667,83.17509621316547,agent.zip
40,3,3,9,0.23866666666666667,92.15924543183112,agent.zip
40,9,3,6,0.21753333333333333,72.81421708921559,agent.zip
40,9,1,6,0.019133333333333332,73.02815887178626,agent.zip
