Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,3,2,9,0.5527777777777778,58.0385454925092,agent.zip
30,6,3,12,0.65,61.34349713974775,agent.zip
40,6,2,9,0.65,58.2907976584963,agent.zip
30,9,3,9,0.7805555555555556,61.30786159719549,agent.zip
30,9,2,9,0.8166666666666667,57.930397533761806,agent.zip
30,3,3,12,0.4861111111111111,61.726135773388556,agent.zip
40,9,3,12,0.7,56.319686481990026,agent.zip
40,3,2,6,0.5333333333333333,58.26044479805472,agent.zip
40,6,3,12,0.6027777777777777,56.30862435956391,agent.zip
40,6,2,12,0.65,58.2907976584963,agent.zip
