Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
40,6,3,12,0.575,62.42298747689332,agent.zip
30,6,3,9,0.36666666666666664,62.35479525961531,agent.zip
40,9,3,9,0.725,62.33792120289985,agent.zip
30,3,3,6,0.24166666666666667,62.51700401131618,agent.zip
30,6,3,12,0.36666666666666664,62.35479525961531,agent.zip
30,3,2,12,0.3194444444444444,59.455902574609716,agent.zip
30,6,2,6,0.45,59.124014758178866,agent.zip
40,3,3,6,0.4027777777777778,62.39164462474912,agent.zip
40,9,2,6,0.6722222222222223,64.26581222045915,agent.zip
40,6,2,12,0.5083333333333333,60.20181618825361,agent.zip
