Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,6,2,12,0.5833333333333334,55.60769262999738,agent.zip
40,3,3,6,0.4527777777777778,59.67828321398131,agent.zip
40,3,3,12,0.4527777777777778,59.67828321398131,agent.zip
30,3,3,12,0.4111111111111111,56.30763862805424,agent.zip
40,6,2,12,0.6416666666666667,60.78036540973702,agent.zip
30,9,2,9,0.6972222222222222,55.274081015889045,agent.zip
30,9,2,12,0.6972222222222222,55.274081015889045,agent.zip
40,3,2,6,0.4527777777777778,59.331865917918,agent.zip
40,6,2,6,0.6416666666666667,60.78036540973702,agent.zip
40,9,2,6,0.7166666666666667,60.03992023506646,agent.zip
