Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,6,3,9,0.6027777777777777,62.831626728716145,agent.zip
40,3,3,6,0.35833333333333334,54.646453589978556,agent.zip
30,9,2,6,0.45,63.53909643813134,agent.zip
30,6,3,6,0.6027777777777777,62.831626728716145,agent.zip
30,6,2,6,0.3055555555555556,64.03725720461638,agent.zip
30,3,3,6,0.4305555555555556,63.41586679914244,agent.zip
30,6,2,12,0.3055555555555556,64.03725720461638,agent.zip
40,3,2,12,0.42777777777777776,60.52479888398673,agent.zip
40,3,2,9,0.42777777777777776,60.52479888398673,agent.zip
40,9,2,12,0.6944444444444444,61.56533196736937,agent.zip
