Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,9,3,12,0.5611111111111111,56.36476194949382,agent.zip
30,6,3,6,0.4222222222222222,56.3061772383513,agent.zip
30,3,3,12,0.2722222222222222,56.0983866726101,agent.zip
30,3,3,6,0.2722222222222222,56.0983866726101,agent.zip
40,6,2,6,0.44722222222222224,65.50542658464572,agent.zip
40,9,2,12,0.5666666666666667,65.45209424599814,agent.zip
40,9,3,6,0.5666666666666667,65.16981193642305,agent.zip
40,9,3,12,0.5666666666666667,65.16981193642305,agent.zip
40,6,3,12,0.4527777777777778,65.22242342783538,agent.zip
40,6,2,9,0.44722222222222224,65.50542658464572,agent.zip
