Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,6,3,9,0.04153333333333333,75.84064058839616,agent.zip
5,3,1,12,0.008,68.39552300247024,agent.zip
5,9,1,6,0.004733333333333333,79.36369488921086,agent.zip
5,6,2,6,0.014266666666666667,85.4820061350094,agent.zip
5,3,1,9,0.0018,90.33453429191113,agent.zip
5,6,3,6,0.031,78.23503241678216,agent.zip
5,6,2,12,0.0484,89.13734488966611,agent.zip
5,3,2,12,0.031733333333333336,89.14047793466901,agent.zip
10,6,1,6,0.006933333333333333,85.88654722071597,agent.zip
10,3,3,12,0.0952,81.68915509846822,agent.zip
10,6,2,12,0.0508,88.75941593180764,agent.zip
10,3,2,6,0.019133333333333332,76.97426696339046,agent.zip
20,9,2,9,0.10106666666666667,76.13164495812497,agent.zip
20,6,2,9,0.08853333333333334,84.84475152337535,agent.zip
20,3,1,12,0.0154,87.71859276732472,agent.zip
20,6,3,12,0.2336,73.06324988882082,agent.zip
20,6,1,6,0.013933333333333334,80.67190065625715,agent.zip
20,6,1,9,0.012733333333333333,86.66885603416195,agent.zip
40,3,2,9,0.12386666666666667,74.73343049542169,agent.zip
40,9,2,9,0.19193333333333334,70.01559178888157,agent.zip
40,9,1,6,0.0214,83.50043251049095,agent.zip
40,3,2,12,0.15473333333333333,71.65761111829949,agent.zip
40,6,3,6,0.21046666666666666,86.9687700643128,agent.zip
40,3,1,12,0.037866666666666667,81.72499440521977,agent.zip
