Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,3,2,9,0.4361111111111111,56.02496614003945,agent.zip
40,3,3,12,0.425,58.9192990318663,agent.zip
30,9,2,6,0.7277777777777777,55.499143924345276,agent.zip
30,3,2,6,0.4361111111111111,56.02496614003945,agent.zip
30,6,3,9,0.5444444444444444,59.538091727705755,agent.zip
30,3,3,12,0.35833333333333334,59.62887343294238,agent.zip
40,9,3,6,0.7166666666666667,59.12135071612886,agent.zip
40,9,3,12,0.7166666666666667,59.12135071612886,agent.zip
40,6,2,12,0.6222222222222222,58.63256401071168,agent.zip
40,6,2,6,0.6222222222222222,58.63256401071168,agent.zip
