Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,3,3,12,0.4638888888888889,66.88020882276595,agent.zip
30,3,2,9,0.4861111111111111,58.175930764460794,agent.zip
30,9,3,6,0.675,66.42189961233679,agent.zip
30,3,3,6,0.4638888888888889,66.88020882276595,agent.zip
30,6,3,12,0.5833333333333334,66.75596549479515,agent.zip
30,9,2,9,0.6888888888888889,57.81987645950776,agent.zip
30,9,3,12,0.675,66.42189961233679,agent.zip
40,3,2,9,0.4027777777777778,58.41865147642836,agent.zip
40,3,3,12,0.4722222222222222,56.090813871064164,agent.zip
40,3,3,6,0.4722222222222222,56.090813871064164,agent.zip
