Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,9,3,12,0.5694444444444444,58.54268235662207,agent.zip
30,3,3,12,0.32222222222222224,57.85524674896132,agent.zip
30,6,2,6,0.46111111111111114,57.63837698111369,agent.zip
30,9,2,9,0.6361111111111111,57.67257883684707,agent.zip
30,9,2,12,0.6361111111111111,57.67257883684707,agent.zip
40,3,2,6,0.33611111111111114,61.212594918191805,agent.zip
30,6,3,6,0.4777777777777778,58.25688593738499,agent.zip
40,6,2,9,0.5527777777777778,61.3004576088667,agent.zip
40,6,3,6,0.625,58.1935404947196,agent.zip
40,9,3,6,0.7638888888888888,58.27467025397562,agent.zip
