Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,3,2,6,0.45555555555555555,59.54857701744938,agent.zip
40,9,3,12,0.7861111111111111,61.33121059413685,agent.zip
30,3,3,12,0.3416666666666667,66.74399472177525,agent.zip
30,6,3,12,0.41944444444444445,66.4846672414651,agent.zip
40,3,2,6,0.4527777777777778,50.50893975679119,agent.zip
30,9,3,12,0.5361111111111111,66.35099146428742,agent.zip
30,9,2,9,0.6444444444444445,59.35088604922535,agent.zip
30,6,3,9,0.41944444444444445,66.4846672414651,agent.zip
40,9,2,12,0.6888888888888889,50.539410779899846,agent.zip
40,3,3,12,0.5166666666666667,61.98690935667755,agent.zip
