Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,6,1,12,0.019133333333333332,73.62668667829742,agent.zip
5,9,2,6,0.022733333333333335,85.04141877852553,agent.zip
10,9,1,12,0.040266666666666666,79.59910385781828,agent.zip
5,9,1,12,0.025933333333333333,73.62242261241144,agent.zip
5,3,2,12,0.025266666666666666,67.87597252736715,agent.zip
5,9,1,6,0.0038,77.2057756529072,agent.zip
10,3,2,6,0.015,87.46653939884072,agent.zip
10,6,3,6,0.06353333333333333,94.67716260422367,agent.zip
10,9,2,12,0.11533333333333333,79.38490439494788,agent.zip
20,6,3,6,0.08573333333333333,77.90415091992642,agent.zip
20,9,2,12,0.2006,76.16339255454055,agent.zip
20,9,1,9,0.018933333333333333,89.0409850632834,agent.zip
20,3,1,6,0.010533333333333334,69.50753455416427,agent.zip
20,3,1,9,0.009266666666666666,90.79034523574938,agent.zip
20,9,3,9,0.23773333333333332,85.86588188425435,agent.zip
20,6,3,12,0.2162,73.74861668314173,agent.zip
20,9,3,6,0.11946666666666667,73.18470573772632,agent.zip
20,3,2,6,0.016066666666666667,94.73963596342186,agent.zip
20,6,3,9,0.13466666666666666,90.97021340935378,agent.zip
40,3,2,12,0.128,81.20314603167388,agent.zip
40,3,1,9,0.0172,86.84769561315463,agent.zip
40,6,1,9,0.024333333333333332,82.3485915760275,agent.zip
40,9,2,6,0.12026666666666666,73.2362817360612,agent.zip
40,6,3,6,0.16046666666666667,75.3291454870764,agent.zip
