Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,3,3,6,0.013466666666666667,74.26457757799494,agent.zip
5,9,3,6,0.028333333333333332,74.25200334107045,agent.zip
5,3,2,9,0.0082,60.43371962542164,agent.zip
5,9,1,9,0.007933333333333334,78.81676040697401,agent.zip
5,3,1,12,0.006466666666666667,69.90273145350785,agent.zip
10,9,3,9,0.10273333333333333,61.223582745715376,agent.zip
5,3,1,9,0.0019333333333333333,78.81651441832187,agent.zip
10,6,3,6,0.055933333333333335,78.7755618274367,agent.zip
10,3,2,12,0.0502,75.11153356603123,agent.zip
10,3,1,12,0.022133333333333335,80.35396099326057,agent.zip
10,6,2,6,0.009533333333333333,84.05432271828822,agent.zip
10,6,1,9,0.0068,81.73039981075067,agent.zip
20,6,2,9,0.060733333333333334,84.66579153606666,agent.zip
20,6,3,6,0.0786,79.17262297652819,agent.zip
20,6,1,9,0.0146,64.32183878907533,agent.zip
20,9,3,12,0.23946666666666666,86.84124378927426,agent.zip
20,6,2,12,0.09226666666666666,73.4425113838234,agent.zip
20,6,2,6,0.0204,77.83636269854806,agent.zip
20,9,1,12,0.03953333333333333,68.97947639245021,agent.zip
20,9,2,9,0.08353333333333333,84.65163975922378,agent.zip
40,9,1,9,0.06393333333333333,79.33621743470454,agent.zip
40,6,1,9,0.05413333333333333,74.24492578284591,agent.zip
40,9,3,12,0.40846666666666664,72.54314538130754,agent.zip
40,9,2,12,0.30493333333333333,75.34818655195062,agent.zip
