Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,6,1,9,0.0026666666666666666,79.14556967962604,agent.zip
5,9,3,12,0.0756,77.95483051322189,agent.zip
5,9,2,12,0.030066666666666665,68.26469279722751,agent.zip
10,9,2,9,0.06113333333333333,77.99726272795475,agent.zip
5,9,3,9,0.0448,84.66796700439389,agent.zip
10,3,3,6,0.031,75.51857283787531,agent.zip
10,3,2,12,0.033933333333333336,70.44756439892227,agent.zip
5,3,3,9,0.024866666666666665,84.67607997181516,agent.zip
5,6,2,6,0.016,65.62311941641858,agent.zip
5,9,2,9,0.027133333333333332,77.41856861384963,agent.zip
10,3,2,9,0.039733333333333336,85.27054178067836,agent.zip
10,9,3,9,0.11786666666666666,84.72381916098672,agent.zip
20,6,1,9,0.010733333333333333,65.89016213666969,agent.zip
20,9,1,12,0.0636,69.21519399968854,agent.zip
20,9,2,9,0.10306666666666667,77.04573512697567,agent.zip
20,3,3,9,0.1462,68.133251454612,agent.zip
20,3,2,6,0.019466666666666667,89.20196513079414,agent.zip
20,6,1,12,0.029133333333333334,72.33237682936121,agent.zip
20,9,2,12,0.16546666666666668,78.49523448904655,agent.zip
20,9,1,9,0.0154,65.88804126814621,agent.zip
40,9,2,12,0.16433333333333333,85.20264947934598,agent.zip
40,3,2,6,0.03833333333333333,81.47943623343023,agent.zip
40,9,1,12,0.0934,86.24186368380009,agent.zip
40,9,2,9,0.1926,76.32749623607747,agent.zip
