Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
40,6,3,9,0.7027777777777777,60.502678850740814,agent.zip
40,6,2,6,0.7305555555555555,60.7308244947695,agent.zip
40,3,3,9,0.5194444444444445,60.91483874902474,agent.zip
30,9,2,6,0.5694444444444444,56.89201900048,agent.zip
30,6,3,6,0.34444444444444444,63.64977004721607,agent.zip
40,3,2,6,0.5305555555555556,60.93832279571919,agent.zip
40,6,2,9,0.7305555555555555,60.7308244947695,agent.zip
40,6,2,12,0.7305555555555555,60.7308244947695,agent.zip
40,9,3,6,0.7833333333333333,60.28758659390342,agent.zip
40,3,3,6,0.5194444444444445,60.91483874902474,agent.zip
