Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,3,2,9,0.25555555555555554,64.73048892244421,agent.zip
40,6,3,12,0.5722222222222222,56.62248676599188,agent.zip
30,3,3,6,0.35555555555555557,58.2858314432951,agent.zip
30,3,3,9,0.35555555555555557,58.2858314432951,agent.zip
30,9,2,9,0.5083333333333333,64.66063151340295,agent.zip
30,6,3,6,0.5027777777777778,58.32224684129786,agent.zip
30,6,2,6,0.4027777777777778,64.58874497304909,agent.zip
30,9,3,9,0.6055555555555555,58.296474237432825,agent.zip
30,3,3,12,0.35555555555555557,58.2858314432951,agent.zip
40,9,2,12,0.6361111111111111,66.5807715741036,agent.zip
