Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
10,3,1,9,0.0016666666666666668,100.05453553249738,agent.zip
20,3,1,12,0.009,66.1658891217745,agent.zip
10,9,3,6,0.10066666666666667,109.74395308972025,agent.zip
10,3,2,6,0.018333333333333333,99.05001839110336,agent.zip
20,9,1,6,0.084,85.47145339892738,agent.zip
20,3,3,6,0.058,49.966868866816135,agent.zip
5,9,1,6,0.006333333333333333,79.38871223960582,agent.zip
5,6,2,9,0.018666666666666668,88.9550142118228,agent.zip
5,9,2,6,0.0026666666666666666,82.914429386829,agent.zip
40,9,3,9,0.44866666666666666,63.596145192240066,agent.zip
20,3,1,6,0.03166666666666667,85.35444425998124,agent.zip
40,6,1,6,0.032,95.21032784823797,agent.zip
5,9,2,12,0.04766666666666667,77.19619661418001,agent.zip
20,6,3,9,0.16066666666666668,87.52009961401313,agent.zip
20,3,1,9,0.004666666666666667,79.25995091111427,agent.zip
5,6,1,6,0.004666666666666667,79.38927847013976,agent.zip
5,9,1,9,0.004666666666666667,86.1873775133083,agent.zip
40,3,1,6,0.017333333333333333,81.3496278964701,agent.zip
20,3,2,6,0.023,74.67080148700298,agent.zip
20,9,3,6,0.09066666666666667,69.21452522998815,agent.zip
40,9,3,6,0.25966666666666666,90.92417726478745,agent.zip
40,6,3,12,0.414,45.53803222907746,agent.zip
40,3,1,9,0.019333333333333334,84.21193810204738,agent.zip
40,9,2,12,0.25366666666666665,100.3130605318725,agent.zip
