Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,6,3,6,0.015866666666666668,73.58215314970906,agent.zip
5,9,3,9,0.025466666666666665,82.57825920314644,agent.zip
5,6,1,12,0.005,77.46373002130342,agent.zip
5,6,1,6,0.0048,77.75363149031298,agent.zip
10,6,2,6,0.017866666666666666,65.81446967021147,agent.zip
10,6,3,6,0.0346,87.41999012090486,agent.zip
5,3,3,12,0.030733333333333335,80.05583424678223,agent.zip
10,9,1,12,0.007733333333333333,81.44297450644709,agent.zip
10,3,1,6,0.004666666666666667,92.18930977867298,agent.zip
10,6,3,9,0.08653333333333334,83.19737021118729,agent.zip
20,3,2,6,0.03593333333333333,74.57317722683771,agent.zip
20,6,2,9,0.0718,84.44387335093998,agent.zip
20,3,3,9,0.1172,72.56867700779071,agent.zip
20,9,1,12,0.031466666666666664,93.22967578811625,agent.zip
20,6,2,6,0.04033333333333333,76.03526931861818,agent.zip
20,9,3,9,0.18386666666666668,69.8497245974862,agent.zip
20,3,1,6,0.0186,86.86267503173154,agent.zip
40,9,2,6,0.0734,76.55024481975853,agent.zip
40,9,2,12,0.30186666666666667,85.9267282926036,agent.zip
40,9,2,9,0.156,65.4179508918293,agent.zip
40,3,1,9,0.0322,73.291566902869,agent.zip
40,3,2,6,0.04473333333333333,72.25535307851628,agent.zip
40,6,1,9,0.0546,74.36864021803052,agent.zip
40,3,1,6,0.028933333333333332,84.14280684011027,agent.zip
