Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,6,2,9,0.35833333333333334,65.00804792162906,agent.zip
30,3,2,9,0.23055555555555557,65.50937149762028,agent.zip
40,9,2,6,0.7555555555555555,55.738791872923365,agent.zip
40,3,3,12,0.44166666666666665,55.761357267320044,agent.zip
30,3,3,12,0.28888888888888886,63.07303960233546,agent.zip
30,6,3,6,0.4222222222222222,62.60820224034845,agent.zip
30,3,2,6,0.23055555555555557,65.50937149762028,agent.zip
30,6,2,12,0.35833333333333334,65.00804792162906,agent.zip
40,3,3,6,0.44166666666666665,55.761357267320044,agent.zip
40,6,2,6,0.6416666666666667,55.615084449101175,agent.zip
