Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
40,3,2,9,0.375,63.07327999592393,agent.zip
30,3,2,12,0.24166666666666667,61.24416794170812,agent.zip
30,9,3,9,0.43333333333333335,53.39829448559082,agent.zip
30,3,3,9,0.2833333333333333,53.49044529678846,agent.zip
40,3,3,6,0.5027777777777778,60.25647452408503,agent.zip
40,9,3,6,0.6333333333333333,60.48822193859431,agent.zip
40,9,3,12,0.6333333333333333,60.48822193859431,agent.zip
40,3,3,9,0.5027777777777778,60.25647452408503,agent.zip
40,6,3,12,0.4638888888888889,60.74387117512443,agent.zip
40,6,3,9,0.4638888888888889,60.74387117512443,agent.zip
