Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,3,1,9,0.0020666666666666667,79.65193421203024,agent.zip
5,6,1,12,0.0027333333333333333,86.38755140920381,agent.zip
5,6,1,9,0.004266666666666667,79.65103663805534,agent.zip
5,9,2,9,0.02493333333333333,82.15812247213321,agent.zip
5,3,2,9,0.006733333333333333,72.29310096540108,agent.zip
5,9,1,9,0.011066666666666667,79.23559816429749,agent.zip
10,9,1,12,0.010866666666666667,80.93111488426399,agent.zip
5,6,2,6,0.006666666666666667,64.45739132583302,agent.zip
5,3,3,9,0.031466666666666664,79.68535229123296,agent.zip
5,9,2,12,0.044,72.08691409373732,agent.zip
10,9,3,12,0.128,79.93349278129031,agent.zip
10,9,1,9,0.06,70.98028542508716,agent.zip
10,6,3,9,0.0906,74.34821637018746,agent.zip
10,9,2,12,0.056133333333333334,77.91401667760198,agent.zip
20,6,1,9,0.011133333333333334,75.96183710241962,agent.zip
20,9,3,12,0.2486,71.08298075407492,agent.zip
20,6,2,6,0.015533333333333333,83.17870293422196,agent.zip
20,6,3,6,0.09126666666666666,76.9234488620942,agent.zip
20,3,1,12,0.0264,80.15257233773058,agent.zip
20,3,1,6,0.0104,67.36385946811066,agent.zip
20,9,1,6,0.027666666666666666,66.29024942731444,agent.zip
40,3,2,12,0.13273333333333334,75.94785208028671,agent.zip
40,6,1,9,0.05506666666666667,76.08831099083918,agent.zip
40,9,2,9,0.22593333333333335,76.98835461979165,agent.zip
