Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,9,2,12,0.04466666666666667,82.37096063567432,agent.zip
5,9,2,6,0.007466666666666667,73.84577487709832,agent.zip
5,3,1,9,0.0018666666666666666,73.42802365238737,agent.zip
5,3,2,6,0.0031333333333333335,78.67309281952393,agent.zip
5,3,3,12,0.050133333333333335,66.226397368921,agent.zip
5,6,2,9,0.015933333333333334,89.42784761530706,agent.zip
10,6,3,12,0.0934,64.56533028294021,agent.zip
10,9,1,6,0.012533333333333334,66.06798262583177,agent.zip
10,3,1,9,0.0036,80.45145188532413,agent.zip
10,6,3,6,0.054,64.41696031860769,agent.zip
10,9,2,6,0.030733333333333335,79.5216768536212,agent.zip
10,9,1,9,0.008066666666666666,67.59511183780543,agent.zip
10,6,1,6,0.006,70.02437588022052,agent.zip
20,3,3,9,0.14693333333333333,64.44196435281599,agent.zip
20,9,2,12,0.1338,69.09535242078412,agent.zip
20,3,3,12,0.12806666666666666,64.72917895426468,agent.zip
20,6,1,6,0.0302,76.7922297025626,agent.zip
20,9,1,6,0.028333333333333332,81.17811762211319,agent.zip
40,3,3,9,0.20533333333333334,59.04800582705117,agent.zip
40,6,1,6,0.028733333333333333,72.56764507078654,agent.zip
40,6,1,9,0.08033333333333334,78.36656378093554,agent.zip
40,6,2,12,0.20953333333333332,74.32499727239657,agent.zip
40,9,3,9,0.393,62.65268841048567,agent.zip
40,6,2,6,0.06433333333333334,74.7575908136518,agent.zip
