Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,3,1,12,0.005333333333333333,63.40614472071159,agent.zip
5,3,1,9,0.004933333333333333,78.43673252709256,agent.zip
5,9,3,6,0.018933333333333333,71.9893499427316,agent.zip
5,3,2,9,0.005333333333333333,72.2843919757774,agent.zip
5,6,2,6,0.0024666666666666665,81.98346582372761,agent.zip
5,6,2,9,0.008533333333333334,72.28212238608934,agent.zip
10,6,2,12,0.0434,78.7193012923034,agent.zip
5,6,1,12,0.0088,63.410328191268455,agent.zip
10,6,3,6,0.0626,87.78989576039072,agent.zip
10,3,3,9,0.0732,90.76561193988462,agent.zip
10,3,3,12,0.08626666666666667,85.81645237673366,agent.zip
10,9,2,9,0.04533333333333334,85.43809956483454,agent.zip
10,9,3,12,0.1698,72.14651788852838,agent.zip
20,3,1,9,0.0226,77.81128219345662,agent.zip
20,3,2,12,0.07413333333333333,77.91290663731289,agent.zip
20,9,3,12,0.25146666666666667,77.18842761508533,agent.zip
20,3,3,6,0.0718,84.04108723512668,agent.zip
20,6,1,9,0.03526666666666667,77.80365815839487,agent.zip
40,9,3,6,0.20506666666666667,86.29199898606537,agent.zip
40,6,1,6,0.05566666666666667,77.89266522107576,agent.zip
40,3,1,9,0.033,73.85943447785434,agent.zip
40,9,1,9,0.07133333333333333,73.8259299247233,agent.zip
40,3,3,9,0.19506666666666667,71.5824538149509,agent.zip
40,9,1,6,0.1134,74.12799548285177,agent.zip
