Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,9,3,9,0.675,61.35321229424147,agent.zip
40,6,3,12,0.6027777777777777,57.9321560981889,agent.zip
40,6,3,6,0.6027777777777777,57.9321560981889,agent.zip
40,3,3,12,0.46944444444444444,57.53365782807723,agent.zip
30,3,3,6,0.44722222222222224,61.87607891881686,agent.zip
30,6,3,9,0.5944444444444444,61.7234957325819,agent.zip
30,3,2,6,0.37777777777777777,60.784941373571314,agent.zip
30,3,2,12,0.37777777777777777,60.784941373571314,agent.zip
40,9,2,6,0.6361111111111111,56.62852933487425,agent.zip
40,3,3,6,0.46944444444444444,57.53365782807723,agent.zip
