Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,3,2,9,0.014333333333333333,80.14082616246175,agent.zip
5,6,2,6,0.009,70.82080578817803,agent.zip
5,9,2,9,0.03453333333333333,75.8286064033828,agent.zip
5,6,1,9,0.010533333333333334,78.44644388288005,agent.zip
5,9,1,12,0.0396,64.20381916833358,agent.zip
10,3,2,6,0.007533333333333334,65.56286988144653,agent.zip
10,9,1,6,0.021733333333333334,72.87006237376765,agent.zip
10,9,2,6,0.026933333333333333,69.4020176040671,agent.zip
10,9,3,6,0.03986666666666667,63.59735360418059,agent.zip
10,3,2,12,0.0436,82.50371284036656,agent.zip
10,9,1,9,0.025,85.48662734799318,agent.zip
20,6,2,12,0.11746666666666666,76.00785512341459,agent.zip
20,6,1,9,0.015266666666666666,73.26362634072741,agent.zip
20,9,2,12,0.13966666666666666,74.62695610721885,agent.zip
20,3,2,6,0.0278,69.48429071849132,agent.zip
20,3,1,12,0.014733333333333333,72.2622807671717,agent.zip
20,3,2,9,0.0508,56.69322895603029,agent.zip
20,9,3,9,0.203,71.23678317440366,agent.zip
20,3,3,9,0.1184,65.93293695903819,agent.zip
40,3,1,12,0.046533333333333336,68.0771540301183,agent.zip
40,6,2,9,0.13126666666666667,83.54460749004927,agent.zip
40,3,2,12,0.124,72.03226392982864,agent.zip
40,6,1,12,0.057866666666666663,74.3165671163821,agent.zip
40,6,1,6,0.030666666666666665,72.84776266713077,agent.zip
