Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,3,2,6,0.005,56.08633247209681,agent.zip
5,3,1,12,0.0013333333333333333,48.19616262367081,agent.zip
5,9,2,9,0.035666666666666666,34.75091472444138,agent.zip
20,3,1,12,0.029666666666666668,57.66751102926781,agent.zip
20,6,2,6,0.03,50.2067399143267,agent.zip
40,9,1,9,0.10066666666666667,66.8848074267105,agent.zip
40,3,2,6,0.023,47.132538398087924,agent.zip
40,6,1,9,0.025666666666666667,37.87107062873514,agent.zip
10,3,1,12,0.004333333333333333,46.08946673937184,agent.zip
5,9,2,12,0.020666666666666667,64.84934227080682,agent.zip
20,9,3,12,0.12766666666666668,37.79392777332688,agent.zip
5,3,3,9,0.017333333333333333,32.44138738103342,agent.zip
10,6,2,9,0.007333333333333333,50.19659023706953,agent.zip
5,6,2,9,0.002,43.198440388896046,agent.zip
10,3,2,9,0.02,54.28594281195632,agent.zip
40,6,2,6,0.050333333333333334,49.271657601475255,agent.zip
10,3,1,9,0.03833333333333333,52.74510081507998,agent.zip
10,6,1,9,0.004333333333333333,32.51354936901,agent.zip
40,9,2,9,0.189,67.06478709753122,agent.zip
20,3,3,6,0.07333333333333333,66.17668577579478,agent.zip
40,9,3,6,0.08733333333333333,52.81589557680962,agent.zip
5,6,3,6,0.007333333333333333,60.757655250316326,agent.zip
20,9,1,12,0.038,53.27752046493592,agent.zip
40,3,3,6,0.14066666666666666,59.533095269820244,agent.zip
