Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,6,2,9,0.3472222222222222,59.843834833208426,agent.zip
30,3,2,6,0.2361111111111111,60.20385743514445,agent.zip
40,9,2,12,0.6472222222222223,64.80739957775837,agent.zip
40,6,3,6,0.5222222222222223,63.72527843096717,agent.zip
30,9,3,6,0.5944444444444444,64.22863720672686,agent.zip
30,9,2,9,0.45,59.45522611492527,agent.zip
30,3,3,6,0.3416666666666667,63.99029980970118,agent.zip
40,6,2,12,0.5277777777777778,64.23653312220121,agent.zip
40,3,2,12,0.36666666666666664,63.966216109902206,agent.zip
40,6,2,9,0.5277777777777778,64.23653312220121,agent.zip
