Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,3,3,9,0.2972222222222222,57.637739123812054,agent.zip
30,6,3,6,0.43333333333333335,57.745227228836065,agent.zip
30,3,3,6,0.2972222222222222,57.637739123812054,agent.zip
30,6,2,9,0.36944444444444446,60.37032804409531,agent.zip
30,6,3,9,0.43333333333333335,57.745227228836065,agent.zip
30,3,2,12,0.24722222222222223,60.53526409151315,agent.zip
40,6,2,9,0.5333333333333333,59.82271714465022,agent.zip
40,3,2,9,0.39444444444444443,59.84946305993958,agent.zip
40,3,3,9,0.37222222222222223,62.23831225877539,agent.zip
40,3,3,12,0.37222222222222223,62.23831225877539,agent.zip
