Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,9,1,9,0.004,63.89319635479002,agent.zip
5,9,2,12,0.03266666666666666,84.87774850976308,agent.zip
5,6,3,6,0.020733333333333333,78.29138944130537,agent.zip
10,6,1,6,0.013333333333333334,81.35429254728746,agent.zip
5,6,2,12,0.022933333333333333,84.88186410226358,agent.zip
10,6,1,9,0.006533333333333334,68.75770686222619,agent.zip
5,9,2,9,0.03266666666666666,80.85318659905765,agent.zip
10,3,1,12,0.0030666666666666668,80.09983358106788,agent.zip
5,9,3,9,0.037333333333333336,66.77765836820741,agent.zip
10,9,3,9,0.09513333333333333,84.27409067755833,agent.zip
10,3,2,6,0.0076,63.3255430360605,agent.zip
10,3,2,12,0.035666666666666666,85.90941253285932,agent.zip
10,9,2,6,0.0152,63.316975409368055,agent.zip
20,9,3,12,0.26693333333333336,72.73959651617774,agent.zip
20,6,1,12,0.04006666666666667,67.96978801932241,agent.zip
20,6,3,6,0.09113333333333333,80.80116609200412,agent.zip
20,3,3,6,0.06133333333333333,77.12183602705622,agent.zip
20,3,1,9,0.012533333333333334,72.23825208901326,agent.zip
40,6,3,9,0.28346666666666664,66.06906493737569,agent.zip
40,9,2,9,0.21426666666666666,79.51762397128297,agent.zip
40,3,1,6,0.016933333333333335,81.60381148803413,agent.zip
40,3,2,9,0.12406666666666667,74.76494575752295,agent.zip
40,3,3,9,0.2228,73.14996125805338,agent.zip
40,9,3,9,0.3542666666666667,76.3215085528657,agent.zip
