Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
40,3,2,6,0.4111111111111111,61.00976336520635,agent.zip
30,3,3,9,0.3,63.5792006589647,agent.zip
40,9,2,12,0.6222222222222222,60.4690424323791,agent.zip
30,9,3,6,0.49722222222222223,63.790363138376335,agent.zip
30,9,2,9,0.39444444444444443,69.84348121711399,agent.zip
40,6,2,9,0.5305555555555556,60.65320749577807,agent.zip
40,9,3,6,0.7111111111111111,65.9609105754813,agent.zip
40,9,2,9,0.6222222222222222,60.4690424323791,agent.zip
40,6,3,9,0.5861111111111111,65.64506413888704,agent.zip
40,9,3,12,0.7111111111111111,65.9609105754813,agent.zip
