Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
40,6,2,6,0.35,59.51265951688732,agent.zip
40,9,2,9,0.5611111111111111,59.8501990372072,agent.zip
30,6,3,6,0.475,55.35634717837226,agent.zip
30,3,2,12,0.375,68.73027196997562,agent.zip
30,3,2,9,0.375,68.73027196997562,agent.zip
30,9,3,12,0.625,57.49247377247178,agent.zip
40,9,3,12,0.8027777777777778,58.54286227541158,agent.zip
40,6,3,9,0.6222222222222222,58.30553181149107,agent.zip
40,6,3,6,0.6222222222222222,58.30553181149107,agent.zip
40,3,2,12,0.2222222222222222,59.451174327427374,agent.zip
