Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,6,3,9,0.04666666666666667,81.80984954387414,agent.zip
5,6,1,6,0.0118,80.42920416509652,agent.zip
10,9,2,6,0.0266,89.86750678955671,agent.zip
5,6,1,9,0.002266666666666667,72.57172344531497,agent.zip
5,3,1,12,0.0022,71.55835694552029,agent.zip
10,3,1,9,0.003933333333333333,62.435473977873635,agent.zip
10,3,3,6,0.021933333333333332,71.41056236444189,agent.zip
10,6,2,6,0.01806666666666667,89.87726348864364,agent.zip
10,9,2,12,0.061533333333333336,79.36364047570116,agent.zip
10,3,3,9,0.07146666666666666,76.66180864553387,agent.zip
20,9,1,6,0.027133333333333332,75.56498632797025,agent.zip
20,9,1,12,0.047,83.69792934672662,agent.zip
20,3,2,12,0.0726,71.71939255007256,agent.zip
20,9,2,12,0.17166666666666666,75.01155998608252,agent.zip
20,6,2,6,0.037066666666666664,74.56904902787446,agent.zip
20,3,1,6,0.0086,75.57532344420642,agent.zip
20,3,2,9,0.03593333333333333,72.52675595347525,agent.zip
20,3,1,9,0.0094,73.39428244205449,agent.zip
20,6,3,12,0.2368,70.82777182509537,agent.zip
40,9,1,12,0.10973333333333334,73.4050666463078,agent.zip
40,6,2,12,0.21633333333333332,67.57829208994251,agent.zip
40,6,2,9,0.13886666666666667,63.884265250872694,agent.zip
40,9,1,6,0.050666666666666665,79.17643103497154,agent.zip
40,9,1,9,0.06246666666666666,84.36066434173742,agent.zip
