Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
40,3,2,9,0.45555555555555555,59.68818470294453,agent.zip
40,9,2,6,0.7555555555555555,58.69926838670482,agent.zip
30,6,3,12,0.375,58.96867134931525,agent.zip
30,9,3,6,0.4638888888888889,58.95235445507691,agent.zip
30,3,2,9,0.21388888888888888,59.16357039799461,agent.zip
30,3,3,12,0.26666666666666666,59.00049779739479,agent.zip
30,3,2,6,0.21388888888888888,59.16357039799461,agent.zip
40,9,2,12,0.7555555555555555,58.69926838670482,agent.zip
40,3,2,6,0.45555555555555555,59.68818470294453,agent.zip
40,9,3,6,0.6916666666666667,54.36654337993662,agent.zip
