Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,9,3,6,0.6444444444444445,65.66495889457917,agent.zip
30,3,3,9,0.375,65.96255372830852,agent.zip
30,9,3,9,0.6444444444444445,65.66495889457917,agent.zip
30,3,2,12,0.37777777777777777,59.172971764042586,agent.zip
30,3,3,12,0.375,65.96255372830852,agent.zip
30,6,3,12,0.5166666666666667,65.72541955745834,agent.zip
30,6,2,9,0.5388888888888889,59.14667364362138,agent.zip
40,3,3,9,0.3194444444444444,64.08783578015816,agent.zip
40,9,3,6,0.6055555555555555,60.081322274678506,agent.zip
40,3,2,9,0.43333333333333335,64.20819686287817,agent.zip
