Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
10,6,2,9,0.023,82.2756399350705,agent.zip
5,9,2,12,0.04833333333333333,75.4398031788137,agent.zip
20,6,1,6,0.010666666666666666,102.46663329568695,agent.zip
5,9,3,9,0.08866666666666667,78.8609481292154,agent.zip
5,6,2,12,0.03766666666666667,75.4398031788137,agent.zip
20,9,1,6,0.02033333333333333,102.4677193613068,agent.zip
10,9,2,6,0.0036666666666666666,84.69625017195528,agent.zip
5,9,2,9,0.029333333333333333,74.05702472098513,agent.zip
5,6,3,6,0.018,103.64401379508963,agent.zip
5,3,1,12,0.0036666666666666666,96.52125085737968,agent.zip
40,6,1,6,0.022,101.69240423671734,agent.zip
20,6,3,6,0.14233333333333334,85.0161534468326,agent.zip
10,6,1,9,0.006,97.55087928769764,agent.zip
20,9,2,6,0.045,77.68414211430817,agent.zip
20,6,3,9,0.17466666666666666,57.05734682622427,agent.zip
5,3,1,6,0.002,89.58354006177824,agent.zip
10,9,1,9,0.008666666666666666,97.55087928769764,agent.zip
40,9,3,6,0.20566666666666666,65.89422430504477,agent.zip
20,9,1,9,0.02033333333333333,103.85302062007787,agent.zip
20,3,2,6,0.021333333333333333,77.68414211430817,agent.zip
40,9,1,12,0.10333333333333333,84.78376818420251,agent.zip
40,3,3,9,0.26066666666666666,68.91288014941061,agent.zip
40,3,1,12,0.04466666666666667,84.78376818420251,agent.zip
40,9,3,9,0.407,68.91288014941061,agent.zip
