Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
40,6,3,9,0.6861111111111111,53.31804234651716,agent.zip
30,6,3,9,0.38333333333333336,60.925260319539795,agent.zip
40,9,2,9,0.7055555555555556,60.282546172158504,agent.zip
30,6,2,12,0.4861111111111111,58.86081604077352,agent.zip
30,3,2,6,0.375,59.01968804034036,agent.zip
30,6,2,6,0.4861111111111111,58.86081604077352,agent.zip
40,9,2,6,0.7055555555555556,60.282546172158504,agent.zip
40,9,3,9,0.7888888888888889,53.108717488198955,agent.zip
40,6,2,9,0.6027777777777777,60.69151490427311,agent.zip
40,9,2,12,0.7055555555555556,60.282546172158504,agent.zip
