Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,6,2,6,0.4666666666666667,62.41369918600984,agent.zip
30,9,3,12,0.5777777777777777,55.7496428623819,agent.zip
30,9,2,9,0.5777777777777777,62.453999304629455,agent.zip
40,9,3,6,0.6138888888888889,60.22306772559404,agent.zip
30,6,3,12,0.4777777777777778,55.66952500166777,agent.zip
30,9,3,9,0.5777777777777777,55.7496428623819,agent.zip
30,6,3,6,0.4777777777777778,55.66952500166777,agent.zip
40,3,2,6,0.3138888888888889,61.557945701934784,agent.zip
40,9,2,6,0.6027777777777777,61.64626406246574,agent.zip
40,9,2,12,0.6027777777777777,61.64626406246574,agent.zip
