Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
40,3,2,9,0.39444444444444443,61.34996083518323,agent.zip
30,3,2,6,0.2222222222222222,60.05175265230613,agent.zip
30,6,3,6,0.39444444444444443,65.51811194749091,agent.zip
30,9,3,12,0.4777777777777778,65.38173115462108,agent.zip
30,9,3,6,0.4777777777777778,65.38173115462108,agent.zip
30,9,3,9,0.4777777777777778,65.38173115462108,agent.zip
30,6,2,12,0.3472222222222222,59.90939443896974,agent.zip
40,6,2,9,0.5583333333333333,61.378597645111974,agent.zip
40,6,2,6,0.5583333333333333,61.378597645111974,agent.zip
40,3,3,9,0.36944444444444446,55.91023143229764,agent.zip
