Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
40,6,3,9,0.6638888888888889,54.819460017711066,agent.zip
30,3,3,6,0.2916666666666667,53.85171759002043,agent.zip
40,3,3,6,0.5222222222222223,55.02188016378054,agent.zip
30,9,3,6,0.5138888888888888,53.62292503827505,agent.zip
30,3,3,9,0.2916666666666667,53.85171759002043,agent.zip
30,9,3,9,0.5138888888888888,53.62292503827505,agent.zip
40,9,3,12,0.7805555555555556,54.483556972511074,agent.zip
40,6,2,6,0.525,55.299115764702464,agent.zip
40,3,3,9,0.5222222222222223,55.02188016378054,agent.zip
40,9,2,12,0.6194444444444445,55.46085889676662,agent.zip
