Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,3,3,6,0.015333333333333332,76.72091760461598,agent.zip
10,6,1,9,0.030666666666666665,83.09731964381372,agent.zip
20,9,2,6,0.063,84.51046889724283,agent.zip
10,6,2,6,0.029666666666666668,79.63875564793192,agent.zip
5,3,2,6,0.0,83.49215973032594,agent.zip
40,6,1,9,0.09433333333333334,62.77640851294967,agent.zip
5,6,2,12,0.035,86.25679646419549,agent.zip
10,3,3,12,0.05366666666666667,83.8426923875186,agent.zip
5,6,3,9,0.024,57.85517734989097,agent.zip
20,3,3,12,0.208,82.86987862771709,agent.zip
10,6,3,9,0.05566666666666667,66.26980422510772,agent.zip
5,9,1,6,0.0013333333333333333,88.25475504929437,agent.zip
10,9,1,6,0.007,49.35179454269039,agent.zip
40,3,1,9,0.06466666666666666,57.35017131123294,agent.zip
40,6,1,6,0.018333333333333333,90.77170520341063,agent.zip
20,9,1,12,0.07166666666666667,76.8334988198458,agent.zip
10,3,3,6,0.058666666666666666,43.495427361856706,agent.zip
40,9,2,6,0.063,52.03423482082269,agent.zip
5,6,2,6,0.0,83.50577062312409,agent.zip
10,3,3,9,0.07566666666666666,76.5259720334105,agent.zip
20,6,2,12,0.14933333333333335,54.19239194835125,agent.zip
20,3,2,12,0.08,72.28762998357588,agent.zip
40,9,3,6,0.2823333333333333,92.64632283313777,agent.zip
40,6,2,6,0.07066666666666667,72.12431148289352,agent.zip
