Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
40,3,3,6,0.4361111111111111,62.01419856394178,agent.zip
40,6,2,9,0.42777777777777776,63.92220554644826,agent.zip
30,3,3,9,0.3055555555555556,55.472996410067175,agent.zip
40,9,3,9,0.725,62.953383386737706,agent.zip
30,9,3,9,0.5138888888888888,55.52846583055763,agent.zip
40,3,2,6,0.4722222222222222,58.574054439202875,agent.zip
40,9,3,6,0.725,62.953383386737706,agent.zip
40,6,3,6,0.6472222222222223,61.90490842639179,agent.zip
40,9,2,12,0.5722222222222222,63.95015816496058,agent.zip
40,9,2,9,0.5722222222222222,63.95015816496058,agent.zip
