Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,6,3,12,0.3472222222222222,60.20885921587088,agent.zip
30,6,3,6,0.3472222222222222,60.20885921587088,agent.zip
40,3,3,12,0.40555555555555556,52.178271939252795,agent.zip
40,9,3,6,0.7194444444444444,51.73397579446086,agent.zip
30,9,2,9,0.49722222222222223,59.53607783537732,agent.zip
30,9,2,6,0.49722222222222223,59.53607783537732,agent.zip
30,3,2,9,0.2111111111111111,59.62154577617721,agent.zip
40,3,3,6,0.40555555555555556,52.178271939252795,agent.zip
40,6,2,12,0.5305555555555556,54.25956795692298,agent.zip
40,3,3,9,0.40555555555555556,52.178271939252795,agent.zip
