Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,6,2,12,0.0304,81.91733198746851,agent.zip
5,3,1,6,0.007733333333333333,75.95673011822186,agent.zip
5,3,2,9,0.0106,66.15594878954202,agent.zip
5,9,3,9,0.0668,66.92740841525476,agent.zip
5,6,1,12,0.012933333333333333,71.34385659791772,agent.zip
5,6,1,9,0.0036666666666666666,73.82448101568043,agent.zip
10,9,3,6,0.07526666666666666,62.18043585847423,agent.zip
10,3,2,12,0.05026666666666667,73.71698965652644,agent.zip
10,6,3,6,0.055466666666666664,62.186013937848735,agent.zip
10,3,3,6,0.0388,69.01386174900607,agent.zip
10,6,1,12,0.013133333333333334,74.7053805080937,agent.zip
10,6,2,9,0.04926666666666667,65.93212822071469,agent.zip
20,9,1,6,0.0402,66.50488344401676,agent.zip
20,9,3,9,0.23846666666666666,69.620037446514,agent.zip
20,3,2,12,0.0642,65.56414933892857,agent.zip
20,3,3,12,0.19366666666666665,81.13067550657799,agent.zip
40,9,1,6,0.0346,79.99323895265515,agent.zip
40,6,3,12,0.3676,80.04862398403188,agent.zip
40,3,2,9,0.08653333333333334,76.29809922534176,agent.zip
40,6,1,12,0.054066666666666666,85.44446635240631,agent.zip
40,6,3,9,0.34546666666666664,73.80206685450288,agent.zip
40,9,3,12,0.4162,80.50692585534323,agent.zip
40,3,1,6,0.022133333333333335,85.62606653783054,agent.zip
40,6,2,9,0.13566666666666666,77.07518956427542,agent.zip
