Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
40,9,2,9,0.7083333333333334,64.25309202410969,agent.zip
30,3,2,9,0.38055555555555554,59.898366747400665,agent.zip
30,6,3,6,0.4444444444444444,58.64918379996766,agent.zip
30,6,2,6,0.5277777777777778,60.17698549314681,agent.zip
30,3,3,6,0.3527777777777778,58.61778408793699,agent.zip
30,9,2,9,0.6222222222222222,60.35392745818681,agent.zip
40,9,3,9,0.6694444444444444,63.632693325873014,agent.zip
40,6,2,12,0.5666666666666667,64.27103731072275,agent.zip
40,6,3,12,0.5194444444444445,63.83448865875417,agent.zip
40,6,3,6,0.5194444444444445,63.83448865875417,agent.zip
