Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,9,2,6,0.4638888888888889,63.337846071214166,agent.zip
40,9,3,6,0.6166666666666667,57.643768320091624,agent.zip
40,3,3,6,0.3527777777777778,57.851601144327276,agent.zip
30,6,2,6,0.36666666666666664,63.14323562370498,agent.zip
30,6,3,9,0.45,56.46954268191289,agent.zip
40,3,3,9,0.3527777777777778,57.851601144327276,agent.zip
40,6,3,12,0.5055555555555555,57.74479255344317,agent.zip
40,3,2,6,0.35833333333333334,59.80660033488303,agent.zip
40,3,3,12,0.3527777777777778,57.851601144327276,agent.zip
40,6,3,9,0.5055555555555555,57.74479255344317,agent.zip
