Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
10,3,1,9,0.005333333333333333,70.01243838185275,agent.zip
5,3,3,6,0.007333333333333333,67.21934173305074,agent.zip
5,9,1,6,0.005333333333333333,69.66967897778899,agent.zip
5,6,2,9,0.002,85.97572958196348,agent.zip
20,3,1,9,0.007333333333333333,49.82227297040587,agent.zip
40,3,3,6,0.13666666666666666,92.09233751420955,agent.zip
40,9,3,9,0.511,80.36008755720646,agent.zip
40,6,3,12,0.25433333333333336,67.1115771397281,agent.zip
10,9,3,6,0.06066666666666667,56.21882570330703,agent.zip
10,3,2,12,0.004,61.24355040676384,agent.zip
20,3,1,12,0.004333333333333333,49.13539516515586,agent.zip
40,6,1,9,0.02266666666666667,95.33392987077367,agent.zip
10,9,1,6,0.006333333333333333,40.7892207706733,agent.zip
5,3,3,9,0.0013333333333333333,59.71832982739543,agent.zip
40,6,2,6,0.021666666666666667,80.9661788080215,agent.zip
20,6,2,6,0.016,78.1411310125125,agent.zip
20,3,3,9,0.03333333333333333,82.41003831753555,agent.zip
5,6,3,9,0.010333333333333333,46.12133128439107,agent.zip
20,9,1,9,0.04833333333333333,46.2379738155656,agent.zip
10,6,1,12,0.012,62.70257941403833,agent.zip
20,9,3,9,0.14566666666666667,29.157658295677194,agent.zip
5,6,3,12,0.02666666666666667,60.50603013783914,agent.zip
5,3,2,12,0.0006666666666666666,71.3987375589718,agent.zip
10,3,2,9,0.006666666666666667,66.16028620749752,agent.zip
