Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,9,3,12,0.08013333333333333,74.03934399947232,agent.zip
5,6,1,6,0.004933333333333333,63.825193003981674,agent.zip
5,6,2,6,0.016133333333333333,86.17833876896086,agent.zip
5,9,3,6,0.05313333333333333,74.38328797267529,agent.zip
5,9,1,9,0.010133333333333333,81.87925815245104,agent.zip
5,6,3,12,0.061066666666666665,74.04304146705982,agent.zip
10,9,1,6,0.014866666666666667,73.96393082171558,agent.zip
10,6,1,9,0.0074,85.35569517944772,agent.zip
10,9,3,6,0.06,81.71225606614829,agent.zip
10,3,1,6,0.005333333333333333,73.96651362313597,agent.zip
10,6,1,12,0.012533333333333334,76.5273492961403,agent.zip
10,6,3,6,0.041933333333333336,81.72120455983735,agent.zip
20,6,1,9,0.020466666666666668,73.35452958113567,agent.zip
20,3,2,9,0.06213333333333333,78.08536290650464,agent.zip
20,9,1,6,0.03233333333333333,74.74408077938602,agent.zip
20,6,1,6,0.022866666666666667,74.76823319817328,agent.zip
20,9,2,9,0.0866,84.015959872822,agent.zip
20,3,2,12,0.05513333333333333,90.94413865074542,agent.zip
20,6,2,12,0.1082,68.08629752079035,agent.zip
20,3,3,12,0.16533333333333333,84.0751783307007,agent.zip
40,3,1,12,0.04206666666666667,96.9184572634959,agent.zip
40,9,3,6,0.23066666666666666,73.00732835629024,agent.zip
40,6,3,6,0.13426666666666667,78.24413738135223,agent.zip
40,6,1,12,0.06806666666666666,87.6271562988788,agent.zip
