Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,3,2,12,0.015266666666666666,67.74441176062122,agent.zip
10,3,3,12,0.10366666666666667,73.60089939853428,agent.zip
5,3,2,9,0.0084,82.12679701386261,agent.zip
5,6,3,9,0.037866666666666667,68.34433517744016,agent.zip
10,3,3,9,0.06193333333333333,76.61240599078229,agent.zip
5,9,2,9,0.0192,82.12283077310842,agent.zip
10,9,2,12,0.052533333333333335,56.61786731789872,agent.zip
10,6,3,6,0.0438,73.33029044419187,agent.zip
10,3,2,9,0.019,79.44079427436675,agent.zip
10,3,2,6,0.013666666666666667,80.44663139264041,agent.zip
10,9,1,9,0.009266666666666666,58.31939654509945,agent.zip
20,9,2,12,0.15966666666666668,72.07292994254003,agent.zip
20,3,3,6,0.064,81.67186286448879,agent.zip
20,3,1,12,0.0186,76.04970594206844,agent.zip
20,9,2,9,0.1116,61.26030521041005,agent.zip
20,3,2,12,0.08973333333333333,74.41870971340826,agent.zip
20,6,3,6,0.10386666666666666,76.93670484885166,agent.zip
40,3,3,12,0.26626666666666665,55.15156086271926,agent.zip
40,3,1,9,0.025533333333333335,63.221086599045826,agent.zip
40,6,2,12,0.15173333333333333,75.7238167459411,agent.zip
40,9,2,12,0.2582,70.94229769196548,agent.zip
40,3,1,12,0.0318,85.11562433909538,agent.zip
40,6,3,6,0.1566,68.78162895977866,agent.zip
40,6,2,6,0.081,73.77953636949096,agent.zip
