Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,9,3,6,0.0408,63.80592455529561,agent.zip
5,3,3,12,0.0484,66.36866164925058,agent.zip
5,6,2,6,0.009466666666666667,67.64920800174005,agent.zip
5,6,3,6,0.03186666666666667,63.81190779206546,agent.zip
5,6,1,12,0.005,72.9315642633526,agent.zip
5,3,2,6,0.006266666666666667,67.6479261043652,agent.zip
10,9,2,12,0.0818,71.26024349094384,agent.zip
5,6,1,9,0.0021333333333333334,67.9274191030812,agent.zip
10,3,3,9,0.049466666666666666,76.47938266478143,agent.zip
10,9,1,12,0.0372,71.17902662115145,agent.zip
10,3,3,12,0.0752,71.85608918837183,agent.zip
10,3,1,9,0.006266666666666667,58.49555558813231,agent.zip
10,9,3,6,0.0542,80.41138860127698,agent.zip
10,3,2,6,0.013333333333333334,76.83528230491015,agent.zip
10,3,1,6,0.0096,74.6605509352425,agent.zip
10,6,1,6,0.0186,74.59131459416372,agent.zip
20,6,2,12,0.08233333333333333,68.46684900708537,agent.zip
20,6,3,9,0.1364,74.03354351889016,agent.zip
20,3,3,6,0.07706666666666667,74.58098863738998,agent.zip
20,6,1,12,0.029466666666666665,82.64631070969213,agent.zip
40,9,2,12,0.23046666666666665,80.67419235586699,agent.zip
40,6,3,12,0.3734,68.69858077449645,agent.zip
40,6,3,9,0.294,74.79942126251035,agent.zip
40,3,1,12,0.047466666666666664,79.0789998205624,agent.zip
