Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,9,1,12,0.0,42.15888231455096,agent.zip
10,6,2,9,0.005666666666666667,58.84246907420167,agent.zip
20,3,3,9,0.14166666666666666,70.928871341437,agent.zip
10,9,3,6,0.047,55.769247370154886,agent.zip
20,9,1,12,0.063,85.04675535048365,agent.zip
20,3,1,12,0.034,85.04269994073938,agent.zip
20,6,2,6,0.035333333333333335,50.481099771488026,agent.zip
40,3,3,6,0.12433333333333334,70.39397510774609,agent.zip
5,6,3,12,0.03966666666666667,67.85833899619888,agent.zip
10,3,2,9,0.003,96.36086619947997,agent.zip
5,9,2,12,0.07033333333333333,76.86863805938617,agent.zip
10,3,2,6,0.005,87.3449055860483,agent.zip
20,3,1,6,0.011333333333333334,66.94884772089132,agent.zip
20,9,1,9,0.056,74.77877596438144,agent.zip
5,3,2,9,0.02033333333333333,93.2420601475897,agent.zip
40,6,1,6,0.019333333333333334,82.11982406410691,agent.zip
10,6,2,6,0.008,62.1781699180767,agent.zip
5,6,3,6,0.069,61.94038594900965,agent.zip
40,9,2,9,0.206,74.52598170560167,agent.zip
10,9,1,6,0.005666666666666667,52.304024346868395,agent.zip
20,6,3,12,0.172,108.9394959338848,agent.zip
5,6,3,9,0.033,55.886427478269184,agent.zip
40,6,2,6,0.04666666666666667,95.60664801065973,agent.zip
40,9,1,6,0.06133333333333333,83.50348027246133,agent.zip
