Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,9,3,12,0.6944444444444444,58.6752679692616,agent.zip
40,9,3,12,0.7305555555555555,59.66524587042712,agent.zip
30,3,2,12,0.2638888888888889,58.785050878592216,agent.zip
30,6,3,9,0.5583333333333333,58.60901066026437,agent.zip
30,6,2,12,0.35555555555555557,59.01434867469269,agent.zip
30,6,3,12,0.5583333333333333,58.60901066026437,agent.zip
40,9,2,6,0.7361111111111112,57.14407666239348,agent.zip
40,6,3,9,0.5611111111111111,59.62429247178969,agent.zip
40,9,3,6,0.7305555555555555,59.66524587042712,agent.zip
40,3,2,9,0.4638888888888889,57.079338235608276,agent.zip
