Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,3,2,6,0.0068,78.22692400400916,agent.zip
5,9,2,12,0.041133333333333334,76.67484688236985,agent.zip
5,6,2,9,0.0098,63.15542966350174,agent.zip
5,9,1,9,0.0348,76.13425973314014,agent.zip
5,9,1,6,0.0102,79.17527209672907,agent.zip
5,9,2,9,0.015133333333333334,63.13672776217014,agent.zip
5,9,3,9,0.05446666666666666,79.04633007808717,agent.zip
10,6,3,9,0.0772,82.77346527750008,agent.zip
10,9,2,9,0.0506,95.74152315610753,agent.zip
10,9,2,6,0.0228,72.3803035351456,agent.zip
10,6,1,9,0.010266666666666667,77.67294570934766,agent.zip
10,3,2,6,0.004533333333333334,66.53267456748883,agent.zip
20,3,2,9,0.041,72.46495376901,agent.zip
20,6,3,9,0.1536,83.14941703241567,agent.zip
20,9,3,6,0.1038,72.63234888538351,agent.zip
20,9,3,12,0.24506666666666665,76.24488994623673,agent.zip
20,3,3,12,0.139,73.7387643470839,agent.zip
20,9,2,6,0.05486666666666667,64.56369362833054,agent.zip
40,3,2,6,0.0466,69.09814227690798,agent.zip
40,3,1,9,0.032266666666666666,82.88912459700079,agent.zip
40,9,2,12,0.22086666666666666,74.50832553972234,agent.zip
40,3,3,12,0.26853333333333335,72.11032775761457,agent.zip
40,6,2,9,0.11546666666666666,76.1065416808035,agent.zip
40,9,1,6,0.0806,79.31239264562367,agent.zip
