Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,6,3,6,0.019733333333333332,78.16905980339308,agent.zip
5,6,3,9,0.05053333333333333,71.77255649997326,agent.zip
5,3,1,6,0.0014666666666666667,62.90773840316669,agent.zip
5,3,2,12,0.023066666666666666,69.00411634789653,agent.zip
5,9,3,6,0.026266666666666667,78.16902855543358,agent.zip
10,6,3,6,0.0582,82.77625091398576,agent.zip
5,9,1,12,0.010333333333333333,73.50200279921346,agent.zip
10,6,1,9,0.019933333333333334,61.71475152134109,agent.zip
10,6,3,12,0.11166666666666666,76.80538951799225,agent.zip
5,6,2,6,0.029733333333333334,70.19168938960111,agent.zip
10,3,2,12,0.025866666666666666,63.186324005965425,agent.zip
10,3,3,9,0.07486666666666666,78.6612711823234,agent.zip
10,6,1,12,0.009266666666666666,63.1581206368262,agent.zip
10,9,3,6,0.07653333333333333,81.89909609927689,agent.zip
10,9,2,12,0.0478,63.19359623994171,agent.zip
10,9,2,9,0.0366,60.611610294532056,agent.zip
20,6,1,6,0.0094,69.2667862479781,agent.zip
20,9,1,9,0.03406666666666667,81.2847629843815,agent.zip
20,6,2,6,0.050666666666666665,79.82750793779432,agent.zip
20,3,3,12,0.1576,69.48911509137362,agent.zip
40,9,2,6,0.1332,71.73859638262643,agent.zip
40,3,3,9,0.20153333333333334,60.767995753312924,agent.zip
40,3,3,12,0.28846666666666665,62.20185625398194,agent.zip
40,3,1,9,0.016066666666666667,78.09281809954477,agent.zip
