Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
40,6,3,12,0.6194444444444445,60.51474104779501,agent.zip
30,3,3,12,0.3888888888888889,60.34786422082137,agent.zip
30,6,3,12,0.5194444444444445,60.528073260809634,agent.zip
40,9,2,6,0.6777777777777778,63.47858762671973,agent.zip
30,3,2,6,0.30277777777777776,59.579853677852405,agent.zip
30,6,2,9,0.4527777777777778,59.640187367640046,agent.zip
30,9,3,6,0.6388888888888888,60.46472198356508,agent.zip
30,9,3,12,0.6388888888888888,60.46472198356508,agent.zip
40,9,3,9,0.7361111111111112,60.80603177144406,agent.zip
40,6,2,12,0.5472222222222223,63.35635071074731,agent.zip
