Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,9,3,6,0.46944444444444444,62.11068433809967,agent.zip
40,6,3,12,0.575,57.83623312458737,agent.zip
40,3,2,12,0.3416666666666667,58.8356683590524,agent.zip
40,6,2,9,0.5416666666666666,58.9432523335953,agent.zip
30,3,3,12,0.2222222222222222,62.00076281097617,agent.zip
30,3,2,6,0.38055555555555554,60.04636263767397,agent.zip
40,6,2,6,0.5416666666666666,58.9432523335953,agent.zip
40,9,3,9,0.6888888888888889,57.8891812236655,agent.zip
40,9,2,9,0.6861111111111111,58.965425906858194,agent.zip
40,9,3,6,0.6888888888888889,57.8891812236655,agent.zip
