Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,6,2,12,0.49166666666666664,62.27638100225966,agent.zip
40,9,2,6,0.6138888888888889,58.6475530069217,agent.zip
40,6,2,12,0.5027777777777778,58.87963603897848,agent.zip
40,9,3,12,0.6555555555555556,60.112075396188004,agent.zip
30,3,2,9,0.3527777777777778,62.351354133664024,agent.zip
30,9,2,12,0.6055555555555555,62.103507854673865,agent.zip
30,6,3,9,0.48055555555555557,61.16008322642677,agent.zip
30,9,3,12,0.5805555555555556,61.065907836621456,agent.zip
40,9,2,12,0.6138888888888889,58.6475530069217,agent.zip
40,9,2,9,0.6138888888888889,58.6475530069217,agent.zip
