Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
40,6,3,12,0.6222222222222222,51.74911000656925,agent.zip
40,3,2,6,0.44166666666666665,68.69032044367948,agent.zip
40,3,2,9,0.44166666666666665,68.69032044367948,agent.zip
30,9,3,12,0.6194444444444445,60.105698875956115,agent.zip
30,9,2,12,0.6111111111111112,57.9037900898741,agent.zip
40,6,2,12,0.6222222222222222,68.51544054228548,agent.zip
40,6,3,6,0.6222222222222222,51.74911000656925,agent.zip
40,9,2,12,0.7333333333333333,67.63773474316383,agent.zip
40,9,3,12,0.7305555555555555,51.56126330103672,agent.zip
40,6,3,9,0.6222222222222222,51.74911000656925,agent.zip
